,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
3227,chandler,1,4,neutral,585,4
3228,look sure people know exist,1,5,negative,586,0
3229,oh yeah,0,5,negative,586,1
3230,apparently like million guy play mac one robot one guy control,0,6,negative,587,0
3231,know could get fired,0,6,negative,587,1
3232,going,0,2,negative,587,2
3233,well know joey pretty charming guy,1,4,neutral,587,3
3234,thanks kinda problem deal,0,2,negative,587,4
3235,sweetie got win guy control got kiss serious robot as,1,4,neutral,587,5
3236,bad idea,0,4,neutral,587,6
3237,okay got turn charm tomorrow wasting anymore guy,0,4,neutral,587,7
3238,well actually got little bit saved pheebs,0,3,positive,587,8
3239,apparently like million guy play mac one robot one guy control,1,6,negative,588,0
3240,know could get fired,1,6,negative,588,1
3241,going,1,2,negative,588,2
3242,bad idea,1,4,neutral,588,3
3243,okay got turn charm tomorrow wasting anymore guy,1,4,neutral,588,4
3244,well actually got little bit saved pheebs,1,3,positive,588,5
3245,think uh joey charming,0,4,neutral,588,6
3246,think uh joey charming,0,4,neutral,589,0
3247,yeah sleeping side,1,5,negative,589,1
3248,yeah wish,0,4,neutral,589,2
3249,yeah wish,0,4,neutral,590,0
3250,wish,1,3,positive,590,1
3251,yelling,0,3,positive,591,0
3252,whoa,1,4,neutral,591,1
3253,date,1,4,neutral,592,1
3254,date,0,6,negative,592,2
3255,pheebs must mistaken know schedule date night plan friend,0,6,positive,592,3
3256,come joey make feel badly,1,5,negative,592,4
3257,gon na,0,0,negative,592,5
3258,right,0,0,negative,592,6
3259,yeah made feel really guilty goin girl,0,0,negative,592,7
3260,something terrible,0,0,negative,592,8
3261,pheebs thing,0,0,negative,592,9
3262,thing,1,0,negative,592,10
3263,okay well girl night special scientist,0,0,negative,592,11
3264,well graduated high school,0,0,negative,592,13
3265,okay whatever,1,3,positive,592,14
3266,know,1,4,neutral,592,15
3267,time convince four hour gon na go see,1,0,negative,592,16
3268,fine,0,0,negative,592,17
3269,yeah,1,0,negative,592,18
3270,fine,0,0,negative,592,19
3271,yeah,1,0,negative,592,20
3272,still doin told lobster ravioli,0,0,negative,592,21
3273,sorry late stuck work big dinosaur thing anyway,0,4,neutral,593,0
3274,hi,1,4,neutral,593,1
3275,could forget,0,6,positive,593,2
3276,ross,1,4,neutral,593,3
3277,hello susan good shake good shake uh waiting,0,0,negative,593,4
3278,oberman okay,0,4,neutral,593,5
3279,course familiar special situation,0,4,neutral,593,7
3280,hi,1,4,neutral,594,0
3281,ross remember susan,0,4,neutral,594,1
3282,ross remember susan,0,4,neutral,595,0
3283,could forget,1,6,positive,595,1
3284,hello susan good shake good shake uh waiting,1,0,negative,595,2
3285,oberman,0,4,neutral,595,3
3286,oberman okay,1,4,neutral,595,4
3287,course familiar special situation,1,4,neutral,595,5
3288,yes supportive,0,4,neutral,595,6
3289,okay great oh,1,3,positive,595,7
3290,thanks,0,4,neutral,595,8
3291,quack quack,1,4,neutral,595,9
3292,ross open cervix,0,6,positive,595,10
3293,ross open cervix,0,6,positive,596,0
3294,barry,1,6,positive,596,1
3295,barry,1,6,positive,597,0
3296,sure,1,6,positive,597,2
3297,yeah fine fine robbie gon na hour,0,4,neutral,597,3
3298,yeah fine fine robbie gon na hour,0,4,neutral,598,0
3299,huh,1,6,negative,598,1
3300,ya doin,0,4,neutral,598,2
3301,use cup yes believe use plate yes believe,0,4,neutral,599,0
3302,oh thank ohhh thank much oh thank coming uh second,0,3,positive,599,1
3303,let,1,0,negative,599,2
3304,phoebe,0,4,neutral,599,3
3305,yeah,1,3,positive,599,4
3306,hold one minute,0,4,neutral,599,5
3307,let right,1,3,positive,599,6
3308,alone,0,4,neutral,599,7
3309,yes,1,3,positive,599,8
3310,right,0,4,neutral,599,9
3311,let go,0,0,negative,600,0
3312,let go,1,0,negative,600,1
3313,come always u left field holding ball,1,3,positive,600,2
3314,know guess people care enough,0,4,neutral,600,3
3315,hey starting snow,1,5,negative,600,4
3316,gim,1,0,negative,600,5
3317,let go,0,0,negative,600,6
3318,umm,0,4,neutral,601,1
3319,bet ya ya could fit,1,4,neutral,601,2
3320,got five buck say,0,4,neutral,601,3
3321,shoot shoot shoot shoot fall good,0,3,positive,602,0
3322,knick fan,1,4,neutral,602,1
3323,oh yeah,0,4,neutral,602,2
3324,oh boy suck,1,0,negative,602,3
3325,hey listen lady whoa,0,6,negative,602,4
3326,look look man ewing nice shot know could hit water standing boat,1,1,negative,602,5
3327,oh yeah like,0,4,neutral,602,6
3328,celtic,1,4,neutral,602,7
3329,celtic ha could hit boat wait suck alright,0,1,negative,602,8
3330,oh shut know rebuilding year waah,1,0,negative,602,9
3331,wha wha aa let get father hey need father need father,0,0,negative,602,10
3332,father,1,4,neutral,602,11
3333,oh oh oh sorry,0,2,negative,602,12
3334,oh uh right way pregnant woman seem goin,0,4,neutral,602,13
3335,ok,1,4,neutral,602,14
3336,sweetheart gim gim another chance okay start go back aruba,0,2,negative,603,0
3337,farber got bit emergency jason costalano choking retainer,1,2,negative,603,1
3338,oh god,0,2,negative,603,2
3339,right bernice,0,4,neutral,603,3
3340,look please please go anywhere okay,0,2,negative,603,4
3341,oh god,0,2,negative,604,0
3342,right bernice,0,4,neutral,604,1
3343,look please please go anywhere okay,0,2,negative,604,2
3344,okay,1,4,neutral,604,3
3345,okay,1,4,neutral,604,4
3346,hating,1,0,negative,604,5
3347,see sweating walked,1,6,negative,604,6
3348,listen honey hogging ball much jump right take couple punch telling feel,1,4,neutral,604,7
3349,okay,1,4,neutral,605,0
3350,okay,1,4,neutral,605,1
3351,hating,1,0,negative,605,2
3352,see sweating walked,1,6,negative,605,3
3353,listen honey hogging ball much jump right take couple punch telling feel,1,4,neutral,605,4
3354,yeah pretty sure still gon na marry,0,3,positive,605,5
3355,talking mindy guy devil satan smock,1,1,negative,605,6
3356,look know perfect truth end day still really wan na barry farber,0,4,neutral,605,7
3357,oh god,1,6,negative,605,8
3358,hope find way happy hope still maid honor,0,2,negative,605,9
3359,hope barry kill eat aruba,1,5,negative,605,10
3360,listen robert gon na second one tell,0,4,neutral,606,0
3361,oh,1,5,negative,606,1
3362,please right every time see like lose watching,0,2,negative,606,2
3363,please right every time see like lose watching,1,2,negative,607,0
3364,tell go guy barely know talk stuff,0,0,negative,607,1
3365,tell go guy barely know talk stuff,0,0,negative,608,0
3366,right even say something complementary,1,4,neutral,608,1
3367,right even say something complementary,1,4,neutral,609,0
3368,hey,0,6,positive,609,1
3369,hey,1,6,positive,610,0
3370,hey,0,4,neutral,610,1
3371,ready gym got new rock climbing wall spot,1,4,neutral,610,2
3372,spot,0,4,neutral,610,3
3373,okay listen robert,0,4,neutral,610,5
3374,time,1,0,negative,611,0
3375,game,0,4,neutral,611,1
3376,gave really quickly,1,4,neutral,612,0
3377,seen joey,0,4,neutral,612,1
3378,started mine first,0,0,negative,612,2
3379,build unit cinderelly lay tile cinderelly,1,0,negative,612,3
3380,seen joey,0,4,neutral,613,0
3381,matter,1,4,neutral,613,1
3382,oh know fault really couch usually,0,4,neutral,613,2
3383,going,0,6,negative,613,3
3384,retiling floor,1,4,neutral,613,4
3385,yo spackel boy get,0,4,neutral,613,5
3386,started finish,1,0,negative,613,6
3387,started mine first,0,0,negative,613,7
3388,oh know fault really couch usually,0,4,neutral,614,0
3389,hey somebody wan na hand one tile,1,4,neutral,614,1
3390,going,0,6,negative,614,2
3391,come chloe finish customer first come chloe come chloe,0,3,positive,615,0
3392,help,1,4,neutral,615,1
3393,chloe switch guy got crush,1,4,neutral,615,3
3394,okay hurt u,0,3,positive,615,4
3395,uh second thought copying need need little time think,1,4,neutral,616,1
3396,uh second thought copying need need little time think,1,4,neutral,617,0
3397,chloe switch guy got crush,0,4,neutral,617,1
3398,okay hurt u,0,3,positive,618,0
3399,hi guy seen since morning,1,4,neutral,618,1
3400,well ah,0,4,neutral,618,2
3401,hey guy tomorrow night,1,4,neutral,618,3
3402,maybe scare ya,1,4,neutral,618,4
3403,relax issac philly come,1,4,neutral,618,5
3404,great ah see ya,1,3,positive,618,6
3405,right rock,0,3,positive,618,7
3406,hey guy tomorrow night,0,4,neutral,619,0
3407,u,1,6,positive,619,1
3408,maybe scare ya,0,4,neutral,619,2
3409,relax issac philly come,0,4,neutral,619,3
3410,great ah see ya,0,3,positive,619,5
3411,umm candle champagne yeah anniversary great,1,3,positive,620,0
3412,cause know love last forever,1,3,positive,620,1
3413,nothing like lifetime money bank rachel broke,1,5,negative,620,2
3414,oh god ross sorry,0,3,positive,620,3
3415,want talk much probably could really get free dinner tomorrow night,0,4,neutral,620,4
3416,oh yeah love,1,3,positive,620,5
3417,oh great,0,3,positive,620,6
3418,guess started rachel got new job,1,4,neutral,620,7
3419,care much,1,4,neutral,621,0
3420,could get live fantasy,0,3,positive,621,1
3421,fantasy emily,1,5,negative,621,2
3422,know,0,4,neutral,621,3
3423,junior high one hung ukrainian kid,1,4,neutral,621,4
3424,yeah plus mom used put sour cream everything,0,4,neutral,621,5
3425,love,0,4,neutral,621,6
3426,said going two week know,1,4,neutral,621,7
3427,love,0,6,positive,621,8
3428,love really,1,4,neutral,621,9
3429,ohhh,0,4,neutral,621,10
3430,good kisser,1,4,neutral,621,11
3431,two sneak cockpit thing start heat stewardess come watching much porn,0,4,neutral,621,12
3432,basically easy read script try sell much toner possibly,1,4,neutral,622,0
3433,okay oh way,0,3,positive,622,1
3434,trial run,1,4,neutral,622,2
3435,oh okay umm right hi phoebe empire office supply speak supply manager please,0,4,neutral,622,3
3436,supply manager,1,4,neutral,622,4
3437,umm okay would like talk toner need,0,4,neutral,622,5
3438,kathy kathy hi kathy kathy hear keep running chandler start chasing theme,0,3,positive,623,0
3439,hey chandler,1,6,positive,623,1
3440,oh wanted say hey,0,3,positive,623,2
3441,hey,1,4,neutral,623,3
3442,okay,0,4,neutral,623,4
3443,oh hey mon still like old blouse dress high school,1,4,neutral,624,0
3444,yeah think around somewhere,0,4,neutral,624,1
3445,well maternity clothes expensive,1,3,positive,624,2
3446,hey rach made pile stuff side room could purse,0,5,negative,624,3
3447,hey rach made pile stuff side room could purse,0,5,negative,625,0
3448,bloomingdale,1,4,neutral,625,1
3449,oh god job,0,6,negative,625,2
3450,stuck personal shopping,1,5,negative,625,3
3451,okay,1,4,neutral,626,0
3452,come peeking,0,3,positive,626,1
3453,come peeking,1,3,positive,627,0
3454,eye closed cross street good,0,3,positive,627,1
3455,eye closed cross street good,0,3,positive,628,0
3456,okayyyyy open,1,3,positive,628,1
3457,okayyyyy open,0,3,positive,629,0
3458,want show u see,1,4,neutral,629,1
3459,yeah catering business,0,3,positive,629,2
3460,yeah catering business,1,3,positive,630,0
3461,think know girl,0,4,neutral,630,1
3462,also know,1,4,neutral,630,2
3463,oh yeah definitely know,0,4,neutral,630,3
3464,think know girl,0,4,neutral,631,0
3465,right umm gon na really keep way though,1,3,positive,631,1
3466,right umm gon na really keep way though,0,3,positive,632,0
3467,gon na paint sword replace baguette,0,4,neutral,633,1
3468,oh,1,6,positive,633,2
3469,also know,0,4,neutral,633,3
3470,know rach balded girlfriend,1,4,neutral,634,0
3471,right ross think easy see somebody else,0,0,negative,634,1
3472,hey one ended remember,1,0,negative,634,2
3473,yeah,0,4,neutral,634,3
3474,still love,1,5,negative,634,4
3475,noo,0,5,negative,634,5
3476,still love,1,4,neutral,634,6
3477,oh love,0,6,positive,634,7
3478,noo nnnnn mean mean wan na get back together,1,6,positive,634,8
3479,noo,0,0,negative,634,9
3480,maybe,0,6,positive,634,10
3481,know,0,4,neutral,634,11
3482,ross still forgive sometimes feel,0,5,negative,634,12
3483,feel,0,4,neutral,634,14
3484,feel,0,4,neutral,634,16
3485,noo,1,0,negative,635,0
3486,maybe,1,6,positive,635,1
3487,know,1,4,neutral,635,2
3488,ross still forgive sometimes feel,1,5,negative,635,3
3489,feel,1,4,neutral,635,4
3490,noo care gon na playing strip poker practice,0,0,negative,635,5
3491,noo care gon na playing strip poker practice,0,0,negative,636,0
3492,made card,1,5,negative,636,1
3493,good night,1,4,neutral,636,2
3494,wan na play strip poker practice,1,5,negative,636,3
3495,noo,1,0,negative,637,0
3496,maybe,1,6,positive,637,1
3497,know,1,4,neutral,637,2
3498,ross still forgive sometimes feel,1,5,negative,637,3
3499,made card,0,5,negative,637,4
3500,well good night going upstairs,1,4,neutral,637,5
3501,good night,0,4,neutral,637,6
3502,wan na play strip poker practice,0,5,negative,637,7
3503,key stuck lock,0,4,neutral,638,1
3504,fix hold look look,1,4,neutral,638,2
3505,still work,0,3,positive,638,3
3506,incredible monica chandler gettin married,1,3,positive,639,0
3507,know gon na,0,3,positive,639,1
3508,mean two best friend falling love often happen,1,3,positive,639,2
3509,happy,1,3,positive,639,4
3510,happy,0,3,positive,639,5
3511,oh god definitely jealous,0,4,neutral,639,6
3512,mean probably happy maybe jealous mean nothing,1,4,neutral,639,7
3513,totally like,0,3,positive,639,8
3514,yeah,1,4,neutral,639,9
3515,yeah,1,4,neutral,640,0
3516,hey uh guy scene chandler,0,4,neutral,640,1
3517,wh know stop looking ya tennille,1,4,neutral,640,2
3518,remember guy cooking school told put cilantro everything,0,4,neutral,641,0
3519,oh sure cilantro larry,1,4,neutral,641,1
3520,well gon na fill food critic chelsea reporter,0,3,positive,641,2
3521,wow monica amazing opportunity dozen people,0,3,positive,641,3
3522,could say yes catering business,1,0,negative,641,4
3523,oh one night week plus get take,0,4,neutral,641,5
3524,oh case yay hopping board,1,3,positive,641,6
3525,oh,0,3,positive,641,7
3526,well gon na fill food critic chelsea reporter,1,3,positive,642,0
3527,wow monica amazing opportunity dozen people,1,3,positive,642,1
3528,oh one night week plus get take,1,4,neutral,642,2
3529,yay,0,3,positive,642,3
3530,yay,0,3,positive,643,0
3531,oh case yay hopping board,1,3,positive,643,1
3532,well gon na fill food critic chelsea reporter,1,3,positive,644,0
3533,wow monica amazing opportunity dozen people,1,3,positive,644,1
3534,oh,1,3,positive,644,2
3535,hey guy hey ross quick question ya ready party,0,3,positive,644,3
3536,hello,1,4,neutral,645,0
3537,hey,0,4,neutral,645,1
3538,know stand room thought try apologize phone,0,5,negative,645,2
3539,hello,1,4,neutral,645,3
3540,look never kissed girlfriend,0,2,negative,645,4
3541,stop callin,1,0,negative,645,5
3542,stop callin,0,0,negative,646,0
3543,hey hey hey wxrk daily challenge,1,3,positive,646,1
3544,right,0,4,neutral,646,2
3545,name roommate sorry would anything,1,4,neutral,646,3
3546,joseph francis tribbiani home yet,0,4,neutral,647,0
3547,umm think still wrong,1,3,positive,647,1
3548,well tell rachel karen green plan joey tonight left note,0,4,neutral,647,2
3549,pheebs make got date talk later big daddy big daddy,1,0,negative,647,3
3550,oh nickname trying,0,4,neutral,647,4
3551,accept rule,0,0,negative,647,5
3552,make plan expect show,0,0,negative,647,6
3553,okay way kill time til meet someone better,0,0,negative,647,7
3554,know boyfriend girlfriend come go life,0,0,negative,647,8
3555,oh nickname trying,0,4,neutral,648,0
3556,hey know nickname never caught,1,3,positive,648,1
3557,phoebe right rule,1,4,neutral,648,2
3558,accept rule,0,0,negative,648,3
3559,make plan expect show,0,0,negative,648,4
3560,okay way kill time til meet someone better,0,0,negative,648,5
3561,know boyfriend girlfriend come go life,0,0,negative,648,6
3562,hey know nickname never caught,1,3,positive,649,0
3563,hey,0,3,positive,649,1
3564,hey cancel plan friend possibility sex,0,0,negative,649,2
3565,phoebe right rule,1,4,neutral,649,3
3566,hey,0,3,positive,650,0
3567,oh joseph francis,1,3,positive,650,1
3568,middle naming left note,0,6,negative,650,2
3569,give right ditch,1,0,negative,650,3
3570,hey cancel plan friend possibility sex,0,0,negative,650,4
3571,accept rule,1,0,negative,650,5
3572,make plan expect show,1,0,negative,650,6
3573,okay way kill time til meet someone better,1,0,negative,650,7
3574,know boyfriend girlfriend come go life,1,0,negative,650,8
3575,know,1,4,neutral,651,0
3576,long home,0,4,neutral,652,1
3577,half hour,1,4,neutral,652,2
3578,love,0,4,neutral,652,3
3579,light uh romantic light,1,4,neutral,653,0
3580,ooh nice,0,3,positive,653,1
3581,ah thing wanted talk,1,4,neutral,653,2
3582,oh right completely forgot,0,4,neutral,653,3
3583,well ah lot thinking look life,1,4,neutral,653,4
3584,yeah,0,4,neutral,653,5
3585,feel like conquered business world feel like conquered intellectual world beautiful woman world,1,0,negative,653,6
3586,wow,0,6,positive,653,7
