,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
2126,What?,Duncan,4,neutral,357,18
2127,"Um, the matador.  Ole, ha ha ha.",Phoebe,3,positive,357,19
2128,"Hi Joey it's Jane Rogers, can't wait    for your party tonight.",Jane,3,positive,358,0
2129,"Listen, I forgot your address, can you give me a call?",Jane,4,neutral,358,1
2130,"Thanks, bye.",Jane,4,neutral,358,2
2131,Hey!,Joey,3,positive,358,3
2132,Hey!,Joey,3,positive,359,0
2133,Hey!,Rachel,3,positive,359,1
2134,What's happening?,Joey,3,positive,359,2
2135,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",Rachel,5,negative,359,3
2136,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",Joey,4,neutral,359,4
2137,"Oh, yeah, yeah, yeah...",Rachel,4,neutral,359,5
2138,Stupid Jane Rogers!!,Joey,0,negative,359,6
2139,You are having a party tonight??,Rachel,6,negative,359,7
2140,Kinda have a... a thing for the Days Of Our Life's people.,Joey,4,neutral,359,8
2141,And you weren't going to tell us? How did you think you were    gonna get away with that?,Rachel,0,negative,359,9
2142,I do it every year.,Joey,4,neutral,359,10
2143,You do that every year??,Rachel,6,negative,359,11
2144,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,Joey,0,negative,359,12
2145,"Oh, that's why you got these tickets to that play, to get rid    of us??",Rachel,0,negative,359,13
2146,Yeah...,Joey,4,neutral,359,14
2147,And last year is that why you sent us to that medieval times    restaurant?,Rachel,0,negative,359,15
2148,Yeah...,Joey,4,neutral,359,16
2149,"OH! And the year before that, when you set up that nighttime    tour of that button factory?",Rachel,0,negative,359,17
2150,"Oh, yeah, yeah, yeah...",Rachel,4,neutral,360,0
2151,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",Message,3,positive,360,1
2152,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",Message,3,positive,361,0
2153,Stupid Jane Rogers!!,Joey,0,negative,361,1
2154,Who's this from?,Rachel,6,positive,362,0
2155,"Oh, that's Ross's.",Chandler,4,neutral,362,1
2156,Oh...  Oh my God. He remembered.,Rachel,6,positive,362,2
2157,It was like months ago.,Rachel,6,positive,362,3
2158,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",Rachel,5,negative,362,4
2159,Oh!,Rachel,6,positive,362,5
2160,I can't believe he remembered!,Rachel,6,positive,362,6
2161,"Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck?",Chandler,4,neutral,362,7
2162,What did you just say?,Rachel,6,positive,362,8
2163,F-hah.... flennin....,Chandler,2,negative,362,9
2164,Oh.... my God.,Rachel,6,positive,362,10
2165,Oh...  Oh my God. He remembered.,Rachel,6,positive,363,0
2166,Remembered what?,Phoebe,4,neutral,363,1
2167,It was like months ago.,Rachel,6,positive,363,2
2168,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",Rachel,5,negative,363,3
2169,Oh!,Rachel,6,positive,363,4
2170,I can't believe he remembered!,Rachel,6,positive,363,5
2171,"Oh, it's so pretty. This must have cost him a fortune.",Phoebe,6,positive,363,6
2172,"Oh, it's so pretty. This must have cost him a fortune.",Phoebe,6,positive,364,0
2173,I can't believe he did this.,Monica,6,positive,364,1
2174,I can't believe he did this.,Monica,6,positive,365,0
2175,"Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck?",Chandler,4,neutral,365,1
2176,I really like waking up with you.,Gary,3,positive,366,0
2177,"I like waking up with you too.  Oh! It's such a beautiful morning.  Oh, I can stay here all day.",Phoebe,3,positive,366,1
2178,That would be great!,Gary,3,positive,366,2
2179,We could have breakfast in bed,Phoebe,3,positive,366,3
2180,"Wait, just a second.",Gary,4,neutral,366,4
2181,Okay.  Oh! Oh no.,Phoebe,6,negative,366,5
2182,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",Rachel,5,negative,367,0
2183,Um-hmm. Oh wait! This is Bonnie.,Phoebe,6,positive,367,1
2184,"Oh, that must be it.",Rachel,4,neutral,367,2
2185,Well I hope you have fun tonight.,Phoebe,4,neutral,367,3
2186,Um-hmm. Oh wait! This is Bonnie.,Phoebe,6,positive,368,0
2187,Hi!,Bonnie,3,positive,368,1
2188,Well I hope you have fun tonight.,Phoebe,4,neutral,368,2
2189,Thanks! You too.,Bonnie,3,positive,368,3
2190,Hi!,Bonnie,3,positive,369,0
2191,This is Bonnie?  This is Bonnie?  You’re Bonnie?,Rachel,6,positive,369,1
2192,I can show you an ID if you want?,Bonnie,4,neutral,369,2
2193,"Oh no, I’m sorry, you look a lot different from the last time I-I saw you.",Rachel,6,positive,369,3
2194,"Oh yeah, well I just started wearing bras again.",Bonnie,4,neutral,369,4
2195,"Oh, that must be it.",Rachel,4,neutral,369,5
2196,I believe it.,Rachel,4,neutral,370,0
2197,"Yes, I do.",Rachel,4,neutral,370,1
2198,"No you do?y'know what, you’re not gonna suck me into this.",Ross,0,negative,370,2
2199,"Oh sure I am, because you always have to be right.",Rachel,0,negative,370,3
2200,"I do not always have to be?okay, okay.",Ross,0,negative,370,4
2201,Jurassic Park,Rachel,4,neutral,370,5
2202,"I'm telling you, something's wrong! My brother does not stay out all night.",Monica,2,negative,371,0
2203,Maybe we should check the trash chute.,Joey,4,neutral,371,1
2204,Maybe we should check the trash chute.,Joey,4,neutral,372,0
2205,Ross couldn't fit down the trash chute.,Rachel,4,neutral,372,1
2206,"That's right, he almost could. Which is exactly how I got stuck there.",Joey,4,neutral,372,2
2207,"That's right, he almost could. Which is exactly how I got stuck there.",Joey,4,neutral,373,0
2208,Hey!,Phoebe,4,neutral,373,1
2209,Hey!,Phoebe,4,neutral,374,0
2210,There he is!,Rachel,3,positive,374,1
2211,"Ohh, out, oh God, I don't know why we didn't think to check there!",Rachel,0,negative,374,2
2212,What were you doing?,Phoebe,4,neutral,374,3
2213,There he is!,Rachel,3,positive,375,0
2214,Oh my God!  Where the hell have you been?!!,Monica,0,negative,375,1
2215,Oh my God!  Where the hell have you been?!!,Monica,0,negative,376,0
2216,"Just, y'know out.",Ross,4,neutral,376,1
2217,"Just, y'know out.",Ross,4,neutral,377,0
2218,"Ohh, out, oh God, I don't know why we didn't think to check there!",Rachel,0,negative,377,1
2219,What were you doing?,Phoebe,4,neutral,378,0
2220,"I uh, went to a bar. And then I just uh, just walked around for a while.",Ross,4,neutral,378,1
2221,"I uh, went to a bar. And then I just uh, just walked around for a while.",Ross,4,neutral,379,0
2222,He hooked up! He hooked up with someone.,Joey,6,positive,379,1
2223,"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever I want!",Ross,0,negative,379,2
2224,He hooked up!! Tell us about her!,Joey,3,positive,379,3
2225,He hooked up!! Tell us about her!,Joey,3,positive,380,0
2226,Ross you left you scarf in… Hey you guys.,Janice,4,neutral,380,1
2227,"Oh yeah, that looks good.",Chandler,4,neutral,381,0
2228,You guys make a,Phoebe,4,neutral,381,1
2229,You guys make a,Phoebe,4,neutral,382,0
2230,"Yeah, we look great together.",Joey,3,positive,382,1
2231,"Yeah, we look great together.",Joey,3,positive,383,0
2232,Okay.,Chandler,4,neutral,383,1
2233,"Y’know, we don’t have to imagine.",Joey,4,neutral,383,2
2234,I’m marrying her.,Chandler,3,positive,383,3
2235,We’ll just see.,Joey,4,neutral,383,4
2236,Okay.,Chandler,4,neutral,384,0
2237,Wow! Imagine what our kids would look like!,Monica,3,positive,384,1
2238,Wow! Imagine what our kids would look like!,Monica,3,positive,385,0
2239,"Y’know, we don’t have to imagine.",Joey,4,neutral,385,1
2240,Hey! Hey! Be careful around my Porsche!,Joey,0,negative,386,0
2241,Hi Joey.,Woman,4,neutral,386,1
2242,Hey! How you doin’?,Joey,4,neutral,386,2
2243,He has the most amazing Porsche under there!,Woman,3,positive,386,3
2244,"I’d love to show ya, but I just tucked her in.",Joey,4,neutral,386,4
2245,She’s sleeping.,Joey,4,neutral,386,5
2246,"Hey uh, would you two girls like to go for a drink?",Joey,4,neutral,386,6
2247,"Well, the old lady died.",Ross,5,negative,387,0
2248,And how do I know?,Ross,4,neutral,387,1
2249,Her dying wish was for one last kiss.,Ross,4,neutral,387,2
2250,"But I don’t care,  because you got the apartment.",Ross,3,positive,387,3
2251,Yes!,Ross,3,positive,387,4
2252,Ewww. Yeah. Umm. I think I’m gonna stay here.,Rachel,1,negative,387,5
2253,Ewww. Yeah. Umm. I think I’m gonna stay here.,Rachel,1,negative,388,0
2254,Isn’t that great?,Joey,3,positive,388,1
2255,"Well, the old lady died.",Ross,5,negative,389,0
2256,And how do I know?,Ross,4,neutral,389,1
2257,Her dying wish was for one last kiss.,Ross,4,neutral,389,2
2258,"But I don’t care,  because you got the apartment.",Ross,3,positive,389,3
2259,Yes!,Ross,3,positive,389,4
2260,Isn’t that great?,Joey,3,positive,389,5
2261,Ezels!!,Ross,1,negative,389,6
2262,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it’s not your fault.",Phoebe,4,neutral,390,0
2263,"Wow, that’s great.",Leslie,3,positive,390,1
2264,"Oh, yeah!",Phoebe,3,positive,390,2
2265,"Y'know you could totally sell this. It’d be perfect for like umm, a kitty litter campaign.",Leslie,4,neutral,390,3
2266,"I..., a jingle? No, no-no-no, no.",Phoebe,4,neutral,390,4
2267,What? Why not? You could make a ton of money.,Leslie,6,negative,390,5
2268,"Okay, well if I was in this for the money, I’d be a millionaire by now, y'know.",Phoebe,4,neutral,390,6
2269,You just got to get out of that jingle head sweetie.,Phoebe,4,neutral,390,7
2270,"Aw, you’re right, you’re right. I’m sorry.",Leslie,4,neutral,391,0
2271,"That’s okay. All right, I’m gonna play song that’s really, really sad. It’s called Magician Box Mix Up.",Phoebe,3,positive,391,1
2272,"Okay sir, um-mm, let see if I got this right.",Rachel,4,neutral,392,0
2273,"Ah, so this is a half-caf, double tall, easy hazel nut, non-fat, no foam, with whip, extra hot latte, right?",Rachel,4,neutral,392,1
2274,"Okay, great.",Rachel,3,positive,392,2
2275,You freak.,Rachel,1,negative,392,3
2276,Thank you.,Ross,3,positive,392,4
2277,"Yeah, maybe.",Ross,4,neutral,392,5
2278,"Oh-oh, you lie.",Rachel,1,negative,392,6
2279,What you don’t think I’d go up to her?,Ross,4,neutral,392,7
2280,"Ross, it took you ten years to finally admit you liked me.",Rachel,4,neutral,392,8
2281,"Yeah, well missy, you better be glad that list is laminated.",Ross,0,negative,392,9
2282,"You know what honey, you go ahead, we’ll call her an alternate.",Rachel,4,neutral,392,10
2283,"Okay, hold my crawler.",Ross,4,neutral,392,11
2284,Okay.,Rachel,4,neutral,392,12
2285,Thank you.,Ross,3,positive,393,0
2286,"Um, coffee to go, please.",Isabella,4,neutral,393,1
2287,Isabella Rosselini.,Ross,4,neutral,393,2
2288,Isabella Rosselini.,Ross,4,neutral,394,0
2289,Are you serious?  Oh my God.,Monica,6,positive,394,1
2290,Damn! I can’t believe I took her off my list.,Ross,0,negative,394,2
2291,Why? ‘Cause otherwise you’d go for it?,Monica,4,neutral,394,3
2292,"Yeah, maybe.",Ross,4,neutral,394,4
2293,"Okay sir, um-mm, let see if I got this right.",Rachel,4,neutral,395,0
2294,"Ah, so this is a half-caf, double tall, easy hazel nut, non-fat, no foam, with whip, extra hot latte, right?",Rachel,4,neutral,395,1
2295,"Okay, great.",Rachel,3,positive,395,2
2296,You freak.,Rachel,1,negative,395,3
2297,Okay.,Rachel,4,neutral,395,4
2298,"Rach, are you really gonna let him do this?",Monica,6,positive,395,5
2299,"Honey, he’s about to go hit on Isabella Rosselini. I’m just sorry we don’t got popcorn.",Rachel,3,positive,395,6
2300,"Okay, that's, that's enough.",Ross,4,neutral,396,0
2301,Won't you dance around with me.,Ross,4,neutral,396,1
2302,A-ha!!!,Monica,6,positive,396,2
2303,"Oh-oh-oh, yeah!  That's right, you take good care of those babies!",Joey,3,positive,397,0
2304,Excuse me?,Joey's Hand Twin,6,negative,397,1
2305,"It's me, Joey!",Joey,3,positive,397,2
2306,Do I know you?,Joey's Hand Twin,6,positive,397,3
2307,Joey!,Joey,3,positive,397,4
2308,"Oh-ho, yeah. Yeah, the hand guy.",Joey's Hand Twin,4,neutral,397,5
2309,Okay that’s fair.,Joey,4,neutral,397,6
2310,Okay that’s fair.,Joey,4,neutral,398,0
2311,All right.,Ross,4,neutral,398,1
2312,Good!,Phoebe,4,neutral,399,0
2313,Pick one.,Rachel,4,neutral,399,1
2314,Left!  Thank you.,Phoebe,3,positive,399,2
2315,You’re welcome.,Rachel,4,neutral,399,3
2316,Ross!,Phoebe,6,positive,399,4
2317,Joey!  We should just switch.,Rachel,4,neutral,399,5
2318,Yeah absolutely!,Phoebe,3,positive,399,6
2319,"Rachel, we’re sorry for pushing those guys on you.",Phoebe,5,negative,400,0
2320,Oh that’s all right!,Rachel,3,positive,400,1
2321,"Y’know, I ended up having a really good time.",Rachel,3,positive,400,2
2322,"Y’know, the charity was a big success and they raised a lot of money and awareness.",Rachel,3,positive,400,3
2323,"Oh my God, look! That’s Elizabeth!",Phoebe,6,positive,400,4
2324,Oh-oh Professor Geller.,Rachel,4,neutral,400,5
2325,Oh that’s all right!,Rachel,3,positive,401,0
2326,"Y’know, I ended up having a really good time.",Rachel,3,positive,401,1
2327,"Y’know, the charity was a big success and they raised a lot of money and awareness.",Rachel,3,positive,401,2
2328,So what was it for anyway?,Chandler,4,neutral,401,3
2329,I wanna say a disease.,Rachel,4,neutral,401,4
2330,Oh that’s all right!,Rachel,3,positive,402,0
2331,"Y’know, I ended up having a really good time.",Rachel,3,positive,402,1
2332,"Y’know, the charity was a big success and they raised a lot of money and awareness.",Rachel,3,positive,402,2
2333,I wanna say a disease.,Rachel,4,neutral,402,3
2334,Hey!,Joey,6,positive,402,4
2335,Oh-oh Professor Geller.,Rachel,4,neutral,402,5
2336,"Ahh, to be 13 again.",Joey,4,neutral,402,6
2337,Hey!,Joey,6,positive,403,0
2338,Hey!,All,6,positive,403,1
2339,I just got this really weird message from Ross. He said turn on,Joey,4,neutral,403,2
2340,I just got this really weird message from Ross. He said turn on,Joey,4,neutral,404,0
2341,"Oh my God, look! That’s Elizabeth!",Phoebe,6,positive,404,1
2342,"Hey! So uh, was he excited about the tickets?",Ross,4,neutral,405,0
2343,No! He blew us off!,Joey,0,negative,405,1
2344,What?!,Ross,6,negative,405,2
2345,I know!,Joey,6,negative,405,3
2346,I can’t believe it.  Can I tell you something? I’m a little mad at him now.,Ross,0,negative,405,4
2347,Can I tell you something? Me too.,Joey,0,negative,405,5
2348,"Y’know what? He didn’t want to talk to us about being angry, well maybe we don’t talk to him",Ross,0,negative,405,6
2349,Ooooh! Freeze him out.,Joey,3,positive,405,7
2350,That’s right!,Ross,3,positive,405,8
2351,I like it!,Joey,3,positive,405,9
2352,Doorknob?,Elizabeth,4,neutral,406,0
2353,"Yeah, it kinda grows on you.  Actually, I wanted to finish talking to you about uh, spring vacation.",Ross,4,neutral,406,1
2354,Oh good.,Elizabeth,3,positive,406,2
2355,"Look, I…  Look, I’m having a great time with you and I just don’t want us to move to fast or put to much pressure on us.",Ross,2,negative,406,3
2356,"So, I’m sorry I just don’t think we should go away together yet.",Ross,5,negative,406,4
2357,It’s-it’s too soon.,Ross,2,negative,406,5
2358,"Ross, I think you misunderstood what I was saying. I just wanted to tell you that I’m going to Florida for a couple weeks.",Elizabeth,6,positive,406,6
2359,No. I think you misunderstood what,Ross,6,positive,406,7
2360,You are so adorable.,Elizabeth,3,positive,406,8
2361,That! Let’s talk about that.,Ross,3,positive,406,9
2362,Hey!,Chandler,3,positive,407,0
2363,How do you feel?,Phoebe,4,neutral,407,1
2364,"Well, let’s just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours.",Chandler,4,neutral,407,2
2365,"Okay, so I",Phoebe,4,neutral,407,3
2366,And protected them from a tornado?,Chandler,4,neutral,407,4
